Order ID,Order Date,Ship Date,Year,Month,State,Region,Segment,Category,Sub-Category,Product Name,Sales,Cost,Profit,Quantity,Discount,Currency
OD-10567,18-04-2023,25-04-2023,2023,April,New York,Central,Home Office,Furniture,Tables,Product_17,250.72,217.76,32.96,14,0.0,USD
OD-10568,28-10-2023,29-10-2023,2023,October,Ohio,South,Corporate,Technology,Laptops,Product_8,1260.71,1016.8,243.91,9,0.1,USD
OD-10569,29-01-2023,30-01-2023,2023,January,Washington,South,Corporate,Technology,Phones,Product_18,1403.56,1073.95,329.61,3,0.0,USD
OD-10570,30-12-2023,04-01-2024,2023,December,Texas,South,Corporate,Technology,Phones,Product_27,918.17,1131.73,-213.56,5,0.3,USD
OD-10571,22-04-2022,28-04-2022,2022,April,California,Central,Corporate,Office Supplies,Paper,Product_3,474.34,360.84,113.5,3,0.0,USD
OD-10572,08-11-2023,10-11-2023,2023,November,Arizona,Central,Corporate,Technology,Laptops,Product_7,451.04,484.9,-33.86,15,0.2,USD
OD-10573,24-03-2024,30-03-2024,2024,March,California,Central,Consumer,Technology,Accessories,Product_20,1973.52,1651.59,321.93,7,0.1,USD
OD-10574,05-03-2022,08-03-2022,2022,March,Washington,East,Home Office,Office Supplies,Binders,Product_4,1729.43,1541.25,188.18,14,0.0,USD
OD-10575,21-12-2023,26-12-2023,2023,December,Ohio,Central,Home Office,Technology,Laptops,Product_13,794.05,702.24,91.81,9,0.1,USD
OD-10576,02-05-2023,04-05-2023,2023,May,Ohio,South,Corporate,Furniture,Bookcases,Product_5,612.52,622.58,-10.06,14,0.1,USD
OD-10577,15-03-2022,21-03-2022,2022,March,Ohio,South,Home Office,Furniture,Chairs,Product_5,215.09,222.61,-7.52,11,0.3,USD
OD-10578,18-03-2024,24-03-2024,2024,March,Ohio,West,Corporate,Office Supplies,Paper,Product_18,1649.14,1803.44,-154.3,7,0.2,USD
OD-10579,11-03-2023,16-03-2023,2023,March,Florida,South,Home Office,Furniture,Bookcases,Product_23,1028.37,1174.02,-145.65,7,0.2,USD
OD-10580,08-02-2022,13-02-2022,2022,February,Arizona,Central,Consumer,Technology,Laptops,Product_23,206.12,213.08,-6.96,12,0.2,USD
OD-10581,22-03-2022,27-03-2022,2022,March,Texas,West,Corporate,Office Supplies,Binders,Product_22,1285.69,1281.5,4.19,13,0.2,USD
OD-10582,18-12-2022,23-12-2022,2022,December,Arizona,South,Home Office,Furniture,Tables,Product_19,1480.94,1347.44,133.5,7,0.2,USD
OD-10583,28-03-2024,31-03-2024,2024,March,Illinois,East,Home Office,Technology,Phones,Product_24,1580.79,1253.05,327.74,5,0.0,USD
OD-10584,16-08-2023,18-08-2023,2023,August,California,Central,Home Office,Office Supplies,Binders,Product_10,995.28,733.66,261.62,3,0.0,USD
OD-10585,12-10-2022,15-10-2022,2022,October,Illinois,Central,Corporate,Furniture,Bookcases,Product_1,1495.79,1230.24,265.55,10,0.1,USD
OD-10586,27-01-2024,29-01-2024,2024,January,Illinois,Central,Consumer,Office Supplies,Paper,Product_26,1416.51,1204.26,212.25,8,0.1,USD
OD-10587,01-06-2024,02-06-2024,2024,June,New York,West,Home Office,Technology,Phones,Product_27,1017.1,1210.87,-193.77,7,0.3,USD
OD-10588,27-03-2023,02-04-2023,2023,March,Washington,West,Home Office,Office Supplies,Binders,Product_2,1302.41,1220.19,82.22,13,0.0,USD
OD-10589,21-04-2023,25-04-2023,2023,April,Florida,South,Home Office,Technology,Accessories,Product_13,1382.84,1637.76,-254.92,7,0.3,USD
OD-10590,28-06-2023,05-07-2023,2023,June,Ohio,Central,Corporate,Technology,Phones,Product_22,665.59,616.11,49.48,9,0.0,USD
OD-10591,29-06-2023,05-07-2023,2023,June,Illinois,Central,Corporate,Technology,Accessories,Product_9,1614.52,1832.03,-217.51,5,0.3,USD
OD-10592,23-11-2023,29-11-2023,2023,November,Washington,West,Home Office,Furniture,Bookcases,Product_22,1396.04,1414.32,-18.28,3,0.2,USD
OD-10593,20-11-2023,21-11-2023,2023,November,Texas,South,Consumer,Furniture,Chairs,Product_22,919.59,999.62,-80.03,4,0.2,USD
OD-10594,04-02-2022,05-02-2022,2022,February,Florida,East,Home Office,Office Supplies,Binders,Product_20,1294.26,1201.6,92.66,12,0.0,USD
OD-10595,12-09-2023,14-09-2023,2023,September,New York,West,Consumer,Technology,Laptops,Product_9,624.41,493.47,130.94,11,0.0,USD
OD-10596,11-10-2022,18-10-2022,2022,October,New York,Central,Corporate,Technology,Laptops,Product_25,194.29,165.98,28.31,13,0.0,USD
OD-10597,07-12-2022,08-12-2022,2022,December,Texas,West,Corporate,Technology,Accessories,Product_16,1959.87,2362.41,-402.54,4,0.3,USD
OD-10598,19-05-2023,20-05-2023,2023,May,Texas,South,Consumer,Furniture,Bookcases,Product_30,911.08,857.59,53.49,5,0.0,USD
OD-10599,14-03-2022,19-03-2022,2022,March,Arizona,South,Consumer,Office Supplies,Paper,Product_5,1323.09,1037.1,285.99,1,0.0,USD
OD-10600,30-09-2022,02-10-2022,2022,September,California,South,Home Office,Office Supplies,Paper,Product_17,1429.83,1616.37,-186.54,13,0.3,USD
OD-10601,18-02-2023,25-02-2023,2023,February,Ohio,West,Consumer,Office Supplies,Binders,Product_23,1645.05,1329.51,315.54,8,0.0,USD
OD-10602,03-01-2023,06-01-2023,2023,January,Texas,South,Consumer,Office Supplies,Paper,Product_12,1092.52,808.14,284.38,6,0.0,USD
OD-10603,18-02-2024,25-02-2024,2024,February,California,West,Consumer,Technology,Laptops,Product_13,1338.43,1373.08,-34.65,5,0.3,USD
OD-10604,08-10-2023,14-10-2023,2023,October,Arizona,East,Home Office,Technology,Accessories,Product_24,419.46,437.77,-18.31,1,0.1,USD
OD-10605,31-08-2023,02-09-2023,2023,August,Illinois,East,Home Office,Technology,Accessories,Product_16,1091.18,1100.3,-9.12,14,0.3,USD
OD-10606,17-01-2022,18-01-2022,2022,January,California,Central,Home Office,Technology,Phones,Product_13,280.46,284.66,-4.2,13,0.3,USD
OD-10607,10-06-2024,17-06-2024,2024,June,California,West,Consumer,Office Supplies,Binders,Product_24,326.1,271.38,54.72,11,0.0,USD
OD-10608,26-09-2023,27-09-2023,2023,September,New York,West,Consumer,Furniture,Bookcases,Product_21,147.42,123.24,24.18,5,0.0,USD
OD-10609,24-06-2022,01-07-2022,2022,June,Arizona,East,Consumer,Office Supplies,Binders,Product_20,1608.39,1204.5,403.89,4,0.0,USD
OD-10610,13-03-2023,16-03-2023,2023,March,Texas,South,Corporate,Office Supplies,Art,Product_22,1173.14,1103.8,69.34,3,0.2,USD
OD-10611,23-03-2024,25-03-2024,2024,March,Texas,West,Corporate,Furniture,Bookcases,Product_4,584.09,705.57,-121.48,13,0.3,USD
OD-10612,14-01-2023,19-01-2023,2023,January,California,West,Home Office,Furniture,Tables,Product_5,244.94,258.55,-13.61,14,0.3,USD
OD-10613,17-01-2022,21-01-2022,2022,January,Texas,East,Consumer,Furniture,Chairs,Product_23,1320.92,1381.61,-60.69,15,0.2,USD
OD-10614,06-04-2024,13-04-2024,2024,April,New York,West,Consumer,Technology,Laptops,Product_21,578.35,688.34,-109.99,8,0.3,USD
OD-10615,28-06-2022,03-07-2022,2022,June,Arizona,West,Home Office,Office Supplies,Binders,Product_20,1903.08,2023.04,-119.96,11,0.2,USD
OD-10616,05-01-2022,10-01-2022,2022,January,Texas,East,Home Office,Furniture,Chairs,Product_20,755.71,705.79,49.92,13,0.1,USD
OD-10617,04-10-2023,10-10-2023,2023,October,Texas,East,Consumer,Furniture,Tables,Product_26,340.97,383.8,-42.83,14,0.3,USD
OD-10618,13-06-2022,19-06-2022,2022,June,Florida,Central,Corporate,Furniture,Chairs,Product_14,540.19,669.39,-129.2,10,0.3,USD
OD-10619,29-01-2024,30-01-2024,2024,January,Arizona,West,Consumer,Office Supplies,Binders,Product_17,276.33,240.31,36.02,15,0.1,USD
OD-10620,30-08-2023,04-09-2023,2023,August,Washington,West,Home Office,Technology,Accessories,Product_8,1569.0,1608.98,-39.98,6,0.1,USD
OD-10621,26-01-2024,30-01-2024,2024,January,Arizona,West,Consumer,Furniture,Tables,Product_19,994.6,1207.21,-212.61,15,0.3,USD
OD-10622,17-09-2023,21-09-2023,2023,September,Arizona,Central,Consumer,Furniture,Tables,Product_24,428.6,471.22,-42.62,6,0.2,USD
OD-10623,11-05-2022,12-05-2022,2022,May,New York,East,Corporate,Office Supplies,Art,Product_4,1710.72,2065.18,-354.46,8,0.3,USD
OD-10624,18-12-2022,20-12-2022,2022,December,New York,West,Home Office,Technology,Laptops,Product_19,1941.76,1996.87,-55.11,14,0.1,USD
OD-10625,27-05-2024,01-06-2024,2024,May,Illinois,South,Corporate,Technology,Phones,Product_1,1473.53,1455.91,17.62,12,0.1,USD
OD-10626,21-03-2023,26-03-2023,2023,March,California,West,Home Office,Furniture,Bookcases,Product_14,1961.36,2092.05,-130.69,1,0.3,USD
OD-10627,01-06-2023,02-06-2023,2023,June,Texas,South,Corporate,Technology,Laptops,Product_15,1015.81,788.99,226.82,2,0.0,USD
OD-10628,21-02-2023,23-02-2023,2023,February,Texas,Central,Consumer,Furniture,Tables,Product_1,985.58,861.57,124.01,5,0.1,USD
OD-10629,28-05-2024,02-06-2024,2024,May,Arizona,East,Corporate,Office Supplies,Art,Product_25,320.32,385.59,-65.27,12,0.3,USD
OD-10630,11-06-2024,14-06-2024,2024,June,Texas,East,Home Office,Office Supplies,Paper,Product_13,1792.2,1569.7,222.5,6,0.0,USD
OD-10631,10-02-2024,13-02-2024,2024,February,Texas,West,Home Office,Office Supplies,Art,Product_20,1767.65,1451.8,315.85,12,0.0,USD
OD-10632,22-11-2023,25-11-2023,2023,November,Arizona,South,Corporate,Furniture,Chairs,Product_20,129.7,115.17,14.53,6,0.1,USD
OD-10633,23-12-2023,24-12-2023,2023,December,Washington,West,Consumer,Office Supplies,Art,Product_8,1102.29,1174.66,-72.37,11,0.3,USD
OD-10634,10-02-2024,15-02-2024,2024,February,Washington,West,Corporate,Office Supplies,Binders,Product_29,571.35,674.6,-103.25,11,0.3,USD
OD-10635,06-03-2022,09-03-2022,2022,March,Texas,South,Home Office,Technology,Accessories,Product_16,1434.16,1487.23,-53.07,11,0.2,USD
OD-10636,12-01-2023,19-01-2023,2023,January,Arizona,East,Consumer,Office Supplies,Art,Product_3,206.33,201.77,4.56,15,0.1,USD
OD-10637,20-03-2022,21-03-2022,2022,March,New York,East,Home Office,Furniture,Tables,Product_16,343.47,301.12,42.35,4,0.0,USD
OD-10638,30-11-2023,05-12-2023,2023,November,Arizona,Central,Corporate,Furniture,Tables,Product_24,1307.13,1351.92,-44.79,5,0.1,USD
OD-10639,11-06-2024,18-06-2024,2024,June,Washington,Central,Corporate,Furniture,Bookcases,Product_21,1309.8,1442.96,-133.16,6,0.3,USD
OD-10640,15-12-2023,20-12-2023,2023,December,New York,South,Corporate,Office Supplies,Paper,Product_29,1589.23,1737.51,-148.28,3,0.2,USD
OD-10641,16-01-2023,19-01-2023,2023,January,Arizona,Central,Corporate,Furniture,Chairs,Product_6,1256.33,1387.53,-131.2,3,0.2,USD
OD-10642,29-06-2022,06-07-2022,2022,June,Florida,West,Consumer,Office Supplies,Art,Product_4,130.25,122.41,7.84,6,0.1,USD
OD-10643,14-01-2023,16-01-2023,2023,January,Washington,East,Home Office,Furniture,Bookcases,Product_12,338.49,310.26,28.23,8,0.1,USD
OD-10644,05-05-2022,06-05-2022,2022,May,Washington,West,Corporate,Technology,Accessories,Product_5,58.37,57.68,0.69,12,0.2,USD
OD-10645,30-10-2022,03-11-2022,2022,October,Arizona,West,Home Office,Technology,Laptops,Product_11,1393.84,1428.63,-34.79,12,0.3,USD
OD-10646,23-05-2022,29-05-2022,2022,May,Ohio,Central,Consumer,Office Supplies,Binders,Product_20,1689.71,1904.1,-214.39,8,0.2,USD
OD-10647,26-02-2022,03-03-2022,2022,February,Florida,West,Corporate,Office Supplies,Binders,Product_1,213.0,230.2,-17.2,14,0.3,USD
OD-10648,31-03-2022,05-04-2022,2022,March,California,South,Corporate,Technology,Phones,Product_30,1350.19,1176.03,174.16,7,0.1,USD
OD-10649,14-03-2023,17-03-2023,2023,March,Washington,East,Corporate,Technology,Accessories,Product_12,650.77,583.14,67.63,8,0.0,USD
OD-10650,31-03-2023,06-04-2023,2023,March,Ohio,Central,Consumer,Technology,Accessories,Product_24,1798.04,1643.57,154.47,3,0.0,USD
OD-10651,07-11-2022,11-11-2022,2022,November,Ohio,East,Home Office,Office Supplies,Paper,Product_3,62.91,65.83,-2.92,11,0.2,USD
OD-10652,24-07-2023,28-07-2023,2023,July,New York,West,Consumer,Office Supplies,Art,Product_27,794.45,984.67,-190.22,9,0.3,USD
OD-10653,26-04-2024,29-04-2024,2024,April,Arizona,South,Home Office,Office Supplies,Paper,Product_8,102.34,100.74,1.6,1,0.1,USD
OD-10654,18-10-2023,25-10-2023,2023,October,Illinois,East,Home Office,Office Supplies,Paper,Product_14,399.78,416.93,-17.15,15,0.1,USD
OD-10655,23-02-2024,26-02-2024,2024,February,Arizona,Central,Home Office,Technology,Phones,Product_19,900.33,906.12,-5.79,5,0.3,USD
OD-10656,17-04-2024,18-04-2024,2024,April,New York,East,Corporate,Technology,Laptops,Product_19,164.1,169.09,-4.99,6,0.3,USD
OD-10657,19-05-2022,22-05-2022,2022,May,Ohio,Central,Corporate,Furniture,Chairs,Product_21,1828.6,1604.66,223.94,6,0.0,USD
OD-10658,27-06-2023,03-07-2023,2023,June,New York,West,Home Office,Furniture,Bookcases,Product_25,234.29,214.16,20.13,13,0.1,USD
OD-10659,12-06-2024,15-06-2024,2024,June,Washington,Central,Home Office,Office Supplies,Paper,Product_4,1092.12,1143.2,-51.08,6,0.1,USD
OD-10660,15-06-2023,18-06-2023,2023,June,New York,South,Corporate,Technology,Accessories,Product_4,474.86,399.88,74.98,9,0.1,USD
OD-10661,25-03-2024,30-03-2024,2024,March,Arizona,East,Corporate,Office Supplies,Art,Product_30,198.98,162.99,35.99,14,0.1,USD
OD-10662,07-05-2023,10-05-2023,2023,May,Arizona,Central,Consumer,Technology,Laptops,Product_29,1975.78,2187.09,-211.31,9,0.2,USD
OD-10663,08-11-2022,09-11-2022,2022,November,New York,West,Consumer,Office Supplies,Binders,Product_23,491.82,500.4,-8.58,3,0.1,USD
OD-10664,22-03-2022,26-03-2022,2022,March,Arizona,East,Consumer,Office Supplies,Binders,Product_25,890.93,839.08,51.85,4,0.0,USD
OD-10665,07-11-2023,12-11-2023,2023,November,Illinois,South,Consumer,Office Supplies,Binders,Product_2,179.18,136.42,42.76,11,0.0,USD
OD-10666,12-03-2024,13-03-2024,2024,March,Washington,West,Consumer,Office Supplies,Binders,Product_1,227.02,207.22,19.8,14,0.2,USD
OD-10667,23-12-2022,26-12-2022,2022,December,Texas,West,Home Office,Furniture,Bookcases,Product_4,1648.19,1347.87,300.32,13,0.0,USD
OD-10668,03-01-2024,05-01-2024,2024,January,Texas,East,Home Office,Technology,Phones,Product_30,467.33,541.35,-74.02,9,0.3,USD
OD-10669,27-08-2023,29-08-2023,2023,August,Washington,East,Consumer,Technology,Laptops,Product_13,876.98,831.47,45.51,9,0.1,USD
OD-10670,19-02-2024,22-02-2024,2024,February,New York,East,Home Office,Furniture,Tables,Product_16,1536.43,1552.9,-16.47,12,0.2,USD
OD-10671,11-02-2022,12-02-2022,2022,February,Illinois,East,Corporate,Technology,Accessories,Product_15,1220.76,1457.02,-236.26,5,0.3,USD
OD-10672,22-02-2023,25-02-2023,2023,February,Washington,East,Corporate,Technology,Phones,Product_6,74.93,81.07,-6.14,11,0.3,USD
OD-10673,10-02-2023,14-02-2023,2023,February,New York,East,Consumer,Office Supplies,Art,Product_13,831.22,635.59,195.63,10,0.0,USD
OD-10674,22-06-2022,23-06-2022,2022,June,Ohio,Central,Consumer,Technology,Phones,Product_4,504.1,595.02,-90.92,7,0.3,USD
OD-10675,01-01-2024,08-01-2024,2024,January,Ohio,Central,Home Office,Office Supplies,Art,Product_12,977.86,980.91,-3.05,10,0.3,USD
OD-10676,08-06-2023,11-06-2023,2023,June,Illinois,East,Consumer,Furniture,Tables,Product_16,1019.68,1063.09,-43.41,11,0.1,USD
OD-10677,26-01-2024,27-01-2024,2024,January,Ohio,East,Consumer,Furniture,Tables,Product_20,1374.45,1366.9,7.55,3,0.2,USD
OD-10678,09-04-2022,16-04-2022,2022,April,Florida,South,Corporate,Furniture,Bookcases,Product_10,1341.08,1360.38,-19.3,8,0.2,USD
OD-10679,08-04-2024,15-04-2024,2024,April,Ohio,East,Consumer,Office Supplies,Art,Product_29,1834.13,2148.43,-314.3,7,0.3,USD
OD-10680,21-01-2023,25-01-2023,2023,January,Illinois,East,Consumer,Technology,Phones,Product_29,1426.82,1735.55,-308.73,8,0.3,USD
OD-10681,03-01-2024,07-01-2024,2024,January,Arizona,South,Home Office,Technology,Phones,Product_16,1146.4,976.91,169.49,3,0.0,USD
OD-10682,22-05-2023,27-05-2023,2023,May,Washington,Central,Corporate,Technology,Laptops,Product_2,104.89,88.19,16.7,1,0.1,USD
OD-10683,24-12-2022,31-12-2022,2022,December,Washington,East,Home Office,Office Supplies,Art,Product_13,239.83,251.11,-11.28,6,0.2,USD
OD-10684,27-02-2022,05-03-2022,2022,February,Illinois,West,Home Office,Furniture,Chairs,Product_19,215.64,158.01,57.63,12,0.0,USD
OD-10685,28-04-2022,01-05-2022,2022,April,Arizona,Central,Consumer,Furniture,Chairs,Product_22,1733.57,2051.41,-317.84,10,0.3,USD
OD-10686,14-12-2023,18-12-2023,2023,December,Ohio,Central,Corporate,Office Supplies,Binders,Product_11,1166.45,1428.88,-262.43,13,0.3,USD
OD-10687,23-11-2023,25-11-2023,2023,November,Illinois,Central,Consumer,Technology,Accessories,Product_12,1940.38,2117.22,-176.84,4,0.3,USD
OD-10688,17-03-2024,18-03-2024,2024,March,California,Central,Corporate,Office Supplies,Binders,Product_10,1992.64,1781.14,211.5,7,0.1,USD
OD-10689,05-04-2022,11-04-2022,2022,April,Texas,Central,Corporate,Office Supplies,Binders,Product_19,1612.31,1930.85,-318.54,8,0.3,USD
OD-10690,25-03-2024,26-03-2024,2024,March,Washington,Central,Corporate,Office Supplies,Paper,Product_7,857.91,928.35,-70.44,5,0.3,USD
OD-10691,15-07-2023,17-07-2023,2023,July,Arizona,West,Home Office,Furniture,Bookcases,Product_7,1338.57,1583.55,-244.98,14,0.3,USD
OD-10692,16-10-2023,21-10-2023,2023,October,Florida,East,Home Office,Office Supplies,Paper,Product_12,951.85,821.82,130.03,4,0.1,USD
OD-10693,23-02-2024,26-02-2024,2024,February,Florida,Central,Consumer,Technology,Accessories,Product_28,854.25,844.42,9.83,14,0.2,USD
OD-10694,20-09-2022,26-09-2022,2022,September,Texas,South,Consumer,Office Supplies,Binders,Product_5,424.24,438.65,-14.41,4,0.2,USD
OD-10695,28-07-2023,01-08-2023,2023,July,New York,East,Consumer,Technology,Laptops,Product_9,316.04,311.4,4.64,5,0.2,USD
OD-10696,30-06-2022,06-07-2022,2022,June,California,South,Consumer,Furniture,Bookcases,Product_28,1798.19,1678.08,120.11,6,0.2,USD
OD-10697,21-02-2023,24-02-2023,2023,February,New York,East,Corporate,Office Supplies,Art,Product_8,268.27,219.85,48.42,12,0.0,USD
OD-10698,28-04-2024,03-05-2024,2024,April,Florida,South,Consumer,Office Supplies,Paper,Product_20,288.44,307.96,-19.52,13,0.2,USD
OD-10699,22-08-2023,28-08-2023,2023,August,Florida,West,Corporate,Technology,Laptops,Product_5,258.29,268.66,-10.37,4,0.2,USD
OD-10700,18-09-2022,25-09-2022,2022,September,Washington,South,Home Office,Office Supplies,Binders,Product_23,1899.99,2149.43,-249.44,6,0.3,USD
OD-10701,10-09-2022,13-09-2022,2022,September,Washington,South,Home Office,Furniture,Tables,Product_27,650.93,481.45,169.48,11,0.0,USD
OD-10702,10-11-2023,17-11-2023,2023,November,Ohio,West,Corporate,Furniture,Bookcases,Product_10,1295.95,1197.73,98.22,12,0.2,USD
OD-10703,03-12-2023,04-12-2023,2023,December,California,South,Corporate,Office Supplies,Binders,Product_30,1923.46,2067.29,-143.83,15,0.2,USD
OD-10704,22-04-2024,29-04-2024,2024,April,Arizona,West,Consumer,Furniture,Tables,Product_21,668.51,703.72,-35.21,13,0.3,USD
OD-10705,08-10-2022,15-10-2022,2022,October,Ohio,South,Home Office,Furniture,Tables,Product_30,1690.27,1742.35,-52.08,12,0.3,USD
OD-10706,19-04-2024,20-04-2024,2024,April,Texas,Central,Home Office,Furniture,Bookcases,Product_12,870.7,902.64,-31.94,12,0.2,USD
OD-10707,29-01-2022,05-02-2022,2022,January,Arizona,West,Home Office,Furniture,Bookcases,Product_26,1300.14,1560.14,-260.0,1,0.3,USD
OD-10708,09-11-2022,12-11-2022,2022,November,Florida,East,Consumer,Office Supplies,Binders,Product_17,1441.45,1208.31,233.14,13,0.1,USD
OD-10709,04-12-2023,08-12-2023,2023,December,New York,South,Home Office,Technology,Accessories,Product_9,388.28,368.91,19.37,10,0.2,USD
OD-10710,23-07-2022,24-07-2022,2022,July,Ohio,West,Corporate,Technology,Accessories,Product_27,1774.47,1265.15,509.32,4,0.0,USD
OD-10711,26-07-2023,01-08-2023,2023,July,Arizona,West,Consumer,Office Supplies,Art,Product_7,560.48,581.53,-21.05,14,0.1,USD
OD-10712,25-09-2023,29-09-2023,2023,September,Washington,West,Consumer,Office Supplies,Paper,Product_6,1897.12,1461.45,435.67,2,0.0,USD
OD-10713,22-03-2023,29-03-2023,2023,March,Florida,South,Consumer,Technology,Laptops,Product_23,446.13,480.93,-34.8,14,0.2,USD
OD-10714,22-05-2023,26-05-2023,2023,May,Florida,West,Home Office,Furniture,Tables,Product_27,601.79,568.94,32.85,11,0.1,USD
OD-10715,23-02-2023,02-03-2023,2023,February,Florida,Central,Corporate,Furniture,Chairs,Product_20,929.4,933.37,-3.97,4,0.2,USD
OD-10716,25-10-2023,29-10-2023,2023,October,Washington,South,Consumer,Furniture,Chairs,Product_23,825.23,885.38,-60.15,4,0.3,USD
OD-10717,24-01-2024,29-01-2024,2024,January,California,East,Home Office,Technology,Phones,Product_2,699.08,715.12,-16.04,4,0.3,USD
OD-10718,13-09-2023,19-09-2023,2023,September,Illinois,East,Consumer,Office Supplies,Art,Product_17,1258.33,1361.75,-103.42,5,0.3,USD
OD-10719,16-05-2022,21-05-2022,2022,May,New York,West,Corporate,Furniture,Bookcases,Product_17,1011.04,1230.46,-219.42,6,0.3,USD
OD-10720,21-11-2022,27-11-2022,2022,November,Texas,West,Corporate,Office Supplies,Paper,Product_11,136.12,140.49,-4.37,3,0.3,USD
OD-10721,04-05-2024,07-05-2024,2024,May,Illinois,South,Corporate,Office Supplies,Paper,Product_20,1667.7,1702.32,-34.62,15,0.2,USD
OD-10722,23-03-2023,25-03-2023,2023,March,Arizona,South,Consumer,Technology,Laptops,Product_2,418.39,420.15,-1.76,1,0.1,USD
OD-10723,27-04-2023,30-04-2023,2023,April,Texas,South,Corporate,Furniture,Bookcases,Product_29,1858.05,2156.95,-298.9,1,0.3,USD
OD-10724,28-12-2023,02-01-2024,2023,December,New York,South,Consumer,Technology,Accessories,Product_4,731.73,808.44,-76.71,4,0.2,USD
OD-10725,22-06-2022,28-06-2022,2022,June,California,West,Home Office,Office Supplies,Paper,Product_17,1545.35,1576.1,-30.75,3,0.3,USD
OD-10726,10-09-2022,17-09-2022,2022,September,California,East,Corporate,Technology,Laptops,Product_10,1378.56,1173.79,204.77,11,0.0,USD
OD-10727,28-08-2023,29-08-2023,2023,August,Arizona,East,Consumer,Technology,Phones,Product_27,1430.03,1562.9,-132.87,8,0.3,USD
OD-10728,03-10-2022,08-10-2022,2022,October,Arizona,Central,Consumer,Office Supplies,Binders,Product_11,1897.47,1892.08,5.39,12,0.1,USD
OD-10729,19-02-2022,26-02-2022,2022,February,Texas,Central,Consumer,Office Supplies,Paper,Product_18,1906.21,1620.82,285.39,7,0.0,USD
OD-10730,02-07-2022,04-07-2022,2022,July,New York,East,Consumer,Technology,Phones,Product_13,1570.01,1601.17,-31.16,5,0.1,USD
OD-10731,18-05-2023,25-05-2023,2023,May,New York,Central,Home Office,Technology,Laptops,Product_12,1347.76,1377.19,-29.43,14,0.2,USD
OD-10732,17-05-2023,21-05-2023,2023,May,Ohio,Central,Home Office,Technology,Accessories,Product_3,1525.16,1519.87,5.29,13,0.2,USD
OD-10733,21-03-2023,27-03-2023,2023,March,Washington,East,Home Office,Technology,Phones,Product_15,1369.06,1118.98,250.08,11,0.1,USD
OD-10734,24-06-2023,30-06-2023,2023,June,Arizona,East,Corporate,Office Supplies,Art,Product_14,204.41,240.16,-35.75,13,0.3,USD
OD-10735,11-05-2022,17-05-2022,2022,May,California,South,Corporate,Technology,Phones,Product_18,199.24,163.84,35.4,1,0.0,USD
OD-10736,27-02-2023,28-02-2023,2023,February,Illinois,Central,Corporate,Technology,Laptops,Product_19,209.45,193.01,16.44,9,0.0,USD
OD-10737,09-11-2023,13-11-2023,2023,November,Texas,South,Consumer,Furniture,Chairs,Product_14,1759.67,1765.3,-5.63,5,0.2,USD
OD-10738,11-04-2023,18-04-2023,2023,April,New York,Central,Corporate,Office Supplies,Paper,Product_7,410.92,383.02,27.9,12,0.2,USD
OD-10739,19-04-2022,23-04-2022,2022,April,Texas,East,Corporate,Office Supplies,Binders,Product_1,384.88,414.53,-29.65,8,0.3,USD
OD-10740,08-06-2024,14-06-2024,2024,June,Washington,South,Corporate,Office Supplies,Art,Product_23,1363.92,1430.53,-66.61,12,0.3,USD
OD-10741,31-03-2022,02-04-2022,2022,March,California,West,Consumer,Furniture,Chairs,Product_23,1942.51,1743.78,198.73,14,0.0,USD
OD-10742,27-10-2023,29-10-2023,2023,October,Florida,South,Home Office,Office Supplies,Binders,Product_3,636.79,593.17,43.62,8,0.1,USD
OD-10743,23-01-2022,24-01-2022,2022,January,Arizona,South,Corporate,Furniture,Chairs,Product_1,1726.6,1726.02,0.58,10,0.1,USD
OD-10744,07-08-2023,14-08-2023,2023,August,Texas,Central,Consumer,Technology,Phones,Product_21,1702.88,1767.33,-64.45,7,0.3,USD
OD-10745,25-01-2024,30-01-2024,2024,January,Arizona,Central,Consumer,Office Supplies,Art,Product_13,997.9,1189.52,-191.62,10,0.3,USD
OD-10746,04-03-2022,09-03-2022,2022,March,Texas,Central,Home Office,Furniture,Tables,Product_9,1791.11,2186.52,-395.41,7,0.3,USD
OD-10747,30-09-2023,06-10-2023,2023,September,New York,South,Consumer,Technology,Accessories,Product_10,1466.11,1525.45,-59.34,8,0.2,USD
OD-10748,04-06-2023,06-06-2023,2023,June,Arizona,Central,Home Office,Office Supplies,Art,Product_5,1772.19,1790.0,-17.81,12,0.3,USD
OD-10749,03-05-2024,09-05-2024,2024,May,New York,Central,Corporate,Office Supplies,Art,Product_20,454.06,355.64,98.42,12,0.0,USD
OD-10750,13-05-2022,15-05-2022,2022,May,Ohio,South,Consumer,Furniture,Chairs,Product_16,642.12,449.6,192.52,4,0.0,USD
OD-10751,03-01-2023,06-01-2023,2023,January,California,West,Consumer,Technology,Laptops,Product_26,174.15,138.56,35.59,7,0.0,USD
OD-10752,04-05-2022,09-05-2022,2022,May,Washington,Central,Corporate,Furniture,Tables,Product_25,141.02,130.57,10.45,15,0.2,USD
OD-10753,23-05-2024,29-05-2024,2024,May,California,East,Home Office,Office Supplies,Art,Product_30,1895.22,1912.92,-17.7,13,0.3,USD
OD-10754,13-02-2024,14-02-2024,2024,February,California,East,Home Office,Furniture,Bookcases,Product_17,255.55,187.13,68.42,11,0.0,USD
OD-10755,06-01-2023,08-01-2023,2023,January,Arizona,South,Home Office,Office Supplies,Paper,Product_24,1747.46,1863.4,-115.94,3,0.2,USD
